date,title,description,sentiment,confidence
2025-06-29,Tech stocks are powering this record-setting rally on Wall Street — but how long can it last?,Whether the record-setting stock rally is built to last may come down to one of the market’s most longstanding questions: How broad is the rally?,neutral,0.9076091051101685
2025-06-29,"The government is prepping to talk about productivity but AI, not just tax, must be part of conversation",The economic reform round table set down for August will talk about tax reform but a strategy for the future of artificial intelligence and robots should be part of the conversation.,neutral,0.9354833364486694
2025-06-29,"Citi Raises Price Target on Alphabet Amid Strong YouTube, Search Data","In This Article: Alphabet Inc. (NASDAQ:GOOGL) ranks among the best fundamental stocks to buy according to hedge funds. Citing favorable channel checks for both Search and YouTube, Citi upheld its Buy rating on Alphabet Inc. (NASDAQ:GOOGL) on June 24 and raise…",positive,0.9205583333969116
2025-06-29,"Sentiment Mixed, But BofA Still Sees Long-Term Upside in Alphabet (GOOGL)","In This Article: Alphabet Inc. (NASDAQ:GOOGL) is one of the 10 AI Stocks Investors are Watching. On June 26, Bank of America Securities analyst Justin Post maintained a “Buy” rating on the stock with an associated price target of $200.00. Bank of America Secu…",neutral,0.9293906092643738
2025-06-29,Penn Davis Mcfarland Inc. Has $26.83 Million Holdings in Alphabet Inc. (NASDAQ:GOOGL),"Penn Davis Mcfarland Inc. boosted its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 0.2% in the first quarter, HoldingsChannel reports. The firm owned 173,486 shares of the information services provider’s stock after acquiring an additio…",positive,0.9148322939872742
2025-06-29,Symmetry Partners LLC Buys 112 Shares of Alphabet Inc. (NASDAQ:GOOGL),"Symmetry Partners LLC boosted its stake in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 2.3% during the first quarter, Holdings Channel reports. The firm owned 4,958 shares of the information services provider’s stock after purchasing an additional…",positive,0.8816248178482056
2025-06-29,Best Infrastructure Stocks To Watch Today – June 27th,"NVIDIA, Coinbase Global, Alphabet, Broadcom, Marvell Technology, Oracle, and Equinix are the seven Infrastructure stocks to watch today, according to MarketBeat’s stock screener tool. Infrastructure stocks are shares of companies that build, operate or financ…",neutral,0.9492319822311401
2025-06-29,Cornerstone Wealth Group LLC Boosts Holdings in Alphabet Inc. (NASDAQ:GOOGL),"Cornerstone Wealth Group LLC raised its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 8.1% in the first quarter, Holdings Channel reports. The institutional investor owned 79,951 shares of the information services provider’s stock after …",positive,0.948866605758667
2025-06-29,Alphabet Inc. (NASDAQ:GOOGL) Shares Sold by Family Legacy Inc.,"Family Legacy Inc. lessened its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 1.2% during the first quarter, HoldingsChannel reports. The fund owned 31,902 shares of the information services provider’s stock after selling 377 shares duri…",positive,0.9226141571998596
2025-06-29,Petros Family Wealth LLC Boosts Holdings in Alphabet Inc. (NASDAQ:GOOGL),"Petros Family Wealth LLC lifted its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 10.0% in the first quarter, HoldingsChannel reports. The fund owned 4,744 shares of the information services provider’s stock after buying an additional 432 shares d…",positive,0.9401272535324097
2025-06-29,Alphabet Inc. (NASDAQ:GOOGL) Shares Sold by St. Johns Investment Management Company LLC,"St. Johns Investment Management Company LLC reduced its position in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 1.5% during the 1st quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 20,615 shar…",negative,0.9686698317527771
2025-06-29,"YHB Investment Advisors Inc. Sells 5,894 Shares of Alphabet Inc. (NASDAQ:GOOGL)","YHB Investment Advisors Inc. cut its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 3.5% during the 1st quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission. The institutional investor owned 16…",negative,0.9478234648704529
2025-06-29,Balboa Wealth Partners Sells 639 Shares of Alphabet Inc. (NASDAQ:GOOGL),"Balboa Wealth Partners reduced its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 3.9% during the first quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 15,692 shares of t…",negative,0.944021999835968
2025-06-29,Best Cybersecurity Stocks To Research – June 26th,"Alphabet, CrowdStrike, and Dell Technologies are the three Cybersecurity stocks to watch today, according to MarketBeat’s stock screener tool. Cybersecurity stocks are shares of publicly traded companies that develop, sell or support digital security products…",neutral,0.9461920857429504
2025-06-28,Alphabet Inc. (NASDAQ:GOOGL) Shares Bought by AssuredPartners Investment Advisors LLC,"AssuredPartners Investment Advisors LLC boosted its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 4.6% in the first quarter, according to its most recent disclosure with the Securities and Exchange Commission (SEC). The firm owned 43,536…",positive,0.8959519267082214
2025-06-28,Chapin Davis Inc. Reduces Stock Position in Alphabet Inc. (NASDAQ:GOOGL),"Chapin Davis Inc. lowered its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 13.0% during the 1st quarter, HoldingsChannel reports. The firm owned 36,506 shares of the information services provider’s stock after selling 5,455 shares during the period.…",negative,0.9441438913345337
2025-06-28,Dave Vellante’s Breaking Analysis: The complete collection,"Breaking Analysis is a weekly editorial program combining knowledge from SiliconANGLE’s theCUBE with spending data from Enterprise Technology Research. Branded as theCUBE Insights, Powered by ETR, the program is our opportunity to share independent, unfiltere…",neutral,0.8712674379348755
2025-06-28,"Blossom Wealth Management Has $363,000 Position in Alphabet Inc. (NASDAQ:GOOGL)","Blossom Wealth Management cut its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 23.2% during the first quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The fund owned 2,346 shares of the infor…",negative,0.960609495639801
2025-06-28,Alphabet Inc. (NASDAQ:GOOGL) Position Trimmed by SC&H Financial Advisors Inc.,"SC&H Financial Advisors Inc. trimmed its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 1.9% in the first quarter, according to its most recent Form 13F filing with the SEC. The institutional investor owned 13,223 shares of the informatio…",negative,0.908191978931427
